Year,Age category,Single Year of Age,Sex category,Sex,UNIT,VALUE
2014,041,41 years,-,Both sexes,Number,71234
2014,041,41 years,1,Male,Number,35431
2014,041,41 years,2,Female,Number,35803
2014,042,42 years,-,Both sexes,Number,69407
2014,042,42 years,1,Male,Number,34592
2014,042,42 years,2,Female,Number,34815
2014,043,43 years,-,Both sexes,Number,68679
2014,043,43 years,1,Male,Number,34242
2014,043,43 years,2,Female,Number,34437
2014,044,44 years,-,Both sexes,Number,66678
2014,044,44 years,1,Male,Number,33279
2014,044,44 years,2,Female,Number,33399
2014,045,45 years,-,Both sexes,Number,63577
2014,045,45 years,1,Male,Number,32052
2014,045,45 years,2,Female,Number,31525
2014,046,46 years,-,Both sexes,Number,62637
2014,046,46 years,1,Male,Number,31378
2014,046,46 years,2,Female,Number,31259
2014,047,47 years,-,Both sexes,Number,62156
2014,047,47 years,1,Male,Number,31097
2014,047,47 years,2,Female,Number,31059
2014,048,48 years,-,Both sexes,Number,61879
2014,048,48 years,1,Male,Number,30773
2014,048,48 years,2,Female,Number,31106
2014,049,49 years,-,Both sexes,Number,62343
2014,049,49 years,1,Male,Number,30799
2014,049,49 years,2,Female,Number,31544
2014,050,50 years,-,Both sexes,Number,60511
2014,050,50 years,1,Male,Number,29956
2014,050,50 years,2,Female,Number,30555
2014,051,51 years,-,Both sexes,Number,58879
2014,051,51 years,1,Male,Number,29184
2014,051,51 years,2,Female,Number,29695
2014,052,52 years,-,Both sexes,Number,57153
2014,052,52 years,1,Male,Number,28314
2014,052,52 years,2,Female,Number,28839
2014,053,53 years,-,Both sexes,Number,57458
2014,053,53 years,1,Male,Number,28610
2014,053,53 years,2,Female,Number,28848
2014,054,54 years,-,Both sexes,Number,55230
2014,054,54 years,1,Male,Number,27371
2014,054,54 years,2,Female,Number,27859
2014,055,55 years,-,Both sexes,Number,53089
2014,055,55 years,1,Male,Number,26484
2014,055,55 years,2,Female,Number,26605
2014,056,56 years,-,Both sexes,Number,52055
2014,056,56 years,1,Male,Number,25749
2014,056,56 years,2,Female,Number,26306
2014,057,57 years,-,Both sexes,Number,51618
2014,057,57 years,1,Male,Number,25821
2014,057,57 years,2,Female,Number,25797
2014,058,58 years,-,Both sexes,Number,49618
2014,058,58 years,1,Male,Number,24630
2014,058,58 years,2,Female,Number,24988
2014,059,59 years,-,Both sexes,Number,49298
2014,059,59 years,1,Male,Number,24472
2014,059,59 years,2,Female,Number,24826
2014,060,60 years,-,Both sexes,Number,47234
2014,060,60 years,1,Male,Number,23588
2014,060,60 years,2,Female,Number,23646
2014,061,61 years,-,Both sexes,Number,47369
2014,061,61 years,1,Male,Number,23607
2014,061,61 years,2,Female,Number,23762
2014,062,62 years,-,Both sexes,Number,44723
2014,062,62 years,1,Male,Number,22389
2014,062,62 years,2,Female,Number,22334
2014,063,63 years,-,Both sexes,Number,43869
2014,063,63 years,1,Male,Number,22015
2014,063,63 years,2,Female,Number,21854
2014,064,64 years,-,Both sexes,Number,43199
2014,064,64 years,1,Male,Number,21348
2014,064,64 years,2,Female,Number,21851
2014,065,65 years,-,Both sexes,Number,42364
2014,065,65 years,1,Male,Number,21151
2014,065,65 years,2,Female,Number,21213
2014,066,66 years,-,Both sexes,Number,41584
2014,066,66 years,1,Male,Number,20781
2014,066,66 years,2,Female,Number,20803
2014,067,67 years,-,Both sexes,Number,39887
2014,067,67 years,1,Male,Number,20072
2014,067,67 years,2,Female,Number,19815
2014,068,68 years,-,Both sexes,Number,38277
2014,068,68 years,1,Male,Number,19101
2014,068,68 years,2,Female,Number,19176
2014,069,69 years,-,Both sexes,Number,35108
2014,069,69 years,1,Male,Number,17397
2014,069,69 years,2,Female,Number,17711
2014,070,70 years,-,Both sexes,Number,33073
2014,070,70 years,1,Male,Number,16363
2014,070,70 years,2,Female,Number,16710
2014,071,71 years,-,Both sexes,Number,31015
2014,071,71 years,1,Male,Number,15118
2014,071,71 years,2,Female,Number,15897
2014,072,72 years,-,Both sexes,Number,27849
2014,072,72 years,1,Male,Number,13628
2014,072,72 years,2,Female,Number,14221
2014,073,73 years,-,Both sexes,Number,26381
2014,073,73 years,1,Male,Number,12754
2014,073,73 years,2,Female,Number,13627
2014,074,74 years,-,Both sexes,Number,26079
2014,074,74 years,1,Male,Number,12557
2014,074,74 years,2,Female,Number,13522
2014,075,75 years,-,Both sexes,Number,24614
2014,075,75 years,1,Male,Number,11735
2014,075,75 years,2,Female,Number,12879
2014,076,76 years,-,Both sexes,Number,22546
2014,076,76 years,1,Male,Number,10615
2014,076,76 years,2,Female,Number,11931
2014,077,77 years,-,Both sexes,Number,21785
2014,077,77 years,1,Male,Number,10181
2014,077,77 years,2,Female,Number,11604
2014,078,78 years,-,Both sexes,Number,20677
2014,078,78 years,1,Male,Number,9423
2014,078,78 years,2,Female,Number,11254
2014,079,79 years,-,Both sexes,Number,19467
2014,079,79 years,1,Male,Number,8756
2014,079,79 years,2,Female,Number,10711
2014,080,80 years,-,Both sexes,Number,18221
2014,080,80 years,1,Male,Number,8175
2014,080,80 years,2,Female,Number,10046
2014,081,81 years,-,Both sexes,Number,16188
2014,081,81 years,1,Male,Number,7107
2014,081,81 years,2,Female,Number,9081
2014,082,82 years,-,Both sexes,Number,14977
2014,082,82 years,1,Male,Number,6402
2014,082,82 years,2,Female,Number,8575
2014,083,83 years,-,Both sexes,Number,14049
2014,083,83 years,1,Male,Number,5871
2014,083,83 years,2,Female,Number,8178
2014,084,84 years,-,Both sexes,Number,12683
2014,084,84 years,1,Male,Number,5044
2014,084,84 years,2,Female,Number,7639
2014,085,85 years,-,Both sexes,Number,11068
2014,085,85 years,1,Male,Number,4212
2014,085,85 years,2,Female,Number,6856
2014,086,86 years,-,Both sexes,Number,9383
2014,086,86 years,1,Male,Number,3373
2014,086,86 years,2,Female,Number,6010
2014,087,87 years,-,Both sexes,Number,8245
2014,087,87 years,1,Male,Number,2855
2014,087,87 years,2,Female,Number,5390
2014,088,88 years,-,Both sexes,Number,7131
2014,088,88 years,1,Male,Number,2395
2014,088,88 years,2,Female,Number,4736
2014,089,89 years,-,Both sexes,Number,6512
2014,089,89 years,1,Male,Number,2078
2014,089,89 years,2,Female,Number,4434
2014,090,90 years,-,Both sexes,Number,5088
2014,090,90 years,1,Male,Number,1538
2014,090,90 years,2,Female,Number,3550
2014,091,91 years,-,Both sexes,Number,3760
2014,091,91 years,1,Male,Number,1042
2014,091,91 years,2,Female,Number,2718
2014,092,92 years,-,Both sexes,Number,3200
2014,092,92 years,1,Male,Number,754
2014,092,92 years,2,Female,Number,2446
2014,093,93 years,-,Both sexes,Number,2198
2014,093,93 years,1,Male,Number,561
2014,093,93 years,2,Female,Number,1637
2014,094,94 years,-,Both sexes,Number,1790
2014,094,94 years,1,Male,Number,472
2014,094,94 years,2,Female,Number,1318
2014,095,95 years,-,Both sexes,Number,1297
2014,095,95 years,1,Male,Number,328
2014,095,95 years,2,Female,Number,969
2014,096,96 years,-,Both sexes,Number,974
2014,096,96 years,1,Male,Number,208
2014,096,96 years,2,Female,Number,766
2014,097,97 years,-,Both sexes,Number,699
2014,097,97 years,1,Male,Number,174
2014,097,97 years,2,Female,Number,525
2014,098,98 years,-,Both sexes,Number,455
2014,098,98 years,1,Male,Number,119
2014,098,98 years,2,Female,Number,336
2014,646,99 years and over,-,Both sexes,Number,860
2014,646,99 years and over,1,Male,Number,176
2014,646,99 years and over,2,Female,Number,684
2015,-,All ages,-,Both sexes,Number,4687787
2015,-,All ages,1,Male,Number,2317718
2015,-,All ages,2,Female,Number,2370069
2015,200,Under 1 year,-,Both sexes,Number,64160
2015,200,Under 1 year,1,Male,Number,32806
2015,200,Under 1 year,2,Female,Number,31354
2015,001,1 year,-,Both sexes,Number,66275
2015,001,1 year,1,Male,Number,33975
2015,001,1 year,2,Female,Number,32300
2015,002,2 years,-,Both sexes,Number,66962
2015,002,2 years,1,Male,Number,34186
2015,002,2 years,2,Female,Number,32776
2015,003,3 years,-,Both sexes,Number,71010
2015,003,3 years,1,Male,Number,36354
2015,003,3 years,2,Female,Number,34656
2015,004,4 years,-,Both sexes,Number,69525
2015,004,4 years,1,Male,Number,35045
2015,004,4 years,2,Female,Number,34480
2015,005,5 years,-,Both sexes,Number,72892
2015,005,5 years,1,Male,Number,37431
2015,005,5 years,2,Female,Number,35461
2015,006,6 years,-,Both sexes,Number,72337
2015,006,6 years,1,Male,Number,36853
2015,006,6 years,2,Female,Number,35484
2015,007,7 years,-,Both sexes,Number,71109
2015,007,7 years,1,Male,Number,36107
2015,007,7 years,2,Female,Number,35002
2015,008,8 years,-,Both sexes,Number,67709
2015,008,8 years,1,Male,Number,34760
2015,008,8 years,2,Female,Number,32949
2015,009,9 years,-,Both sexes,Number,65285
2015,009,9 years,1,Male,Number,33351
2015,009,9 years,2,Female,Number,31934
2015,010,10 years,-,Both sexes,Number,64665
2015,010,10 years,1,Male,Number,33358
2015,010,10 years,2,Female,Number,31307
2015,011,11 years,-,Both sexes,Number,63667
2015,011,11 years,1,Male,Number,32514
2015,011,11 years,2,Female,Number,31153
2015,012,12 years,-,Both sexes,Number,63200
2015,012,12 years,1,Male,Number,32241
2015,012,12 years,2,Female,Number,30959
2015,013,13 years,-,Both sexes,Number,61939
2015,013,13 years,1,Male,Number,31561
2015,013,13 years,2,Female,Number,30378
2015,014,14 years,-,Both sexes,Number,60970
2015,014,14 years,1,Male,Number,31210
2015,014,14 years,2,Female,Number,29760
2015,015,15 years,-,Both sexes,Number,60593
2015,015,15 years,1,Male,Number,31085
2015,015,15 years,2,Female,Number,29508
2015,016,16 years,-,Both sexes,Number,61053
2015,016,16 years,1,Male,Number,31317
2015,016,16 years,2,Female,Number,29736
2015,017,17 years,-,Both sexes,Number,59470
2015,017,17 years,1,Male,Number,30520
2015,017,17 years,2,Female,Number,28950
2015,018,18 years,-,Both sexes,Number,59232
2015,018,18 years,1,Male,Number,30545
2015,018,18 years,2,Female,Number,28687
2015,019,19 years,-,Both sexes,Number,55785
2015,019,19 years,1,Male,Number,28542
2015,019,19 years,2,Female,Number,27243
2015,020,20 years,-,Both sexes,Number,55384
2015,020,20 years,1,Male,Number,28385
2015,020,20 years,2,Female,Number,26999
2015,021,21 years,-,Both sexes,Number,53913
2015,021,21 years,1,Male,Number,27637
2015,021,21 years,2,Female,Number,26276
2015,022,22 years,-,Both sexes,Number,54614
2015,022,22 years,1,Male,Number,27972
2015,022,22 years,2,Female,Number,26642
2015,023,23 years,-,Both sexes,Number,54511
2015,023,23 years,1,Male,Number,27109
2015,023,23 years,2,Female,Number,27402
2015,024,24 years,-,Both sexes,Number,57055
2015,024,24 years,1,Male,Number,28780
2015,024,24 years,2,Female,Number,28275
2015,025,25 years,-,Both sexes,Number,56500
2015,025,25 years,1,Male,Number,28057
2015,025,25 years,2,Female,Number,28443
2015,026,26 years,-,Both sexes,Number,56219
2015,026,26 years,1,Male,Number,27378
2015,026,26 years,2,Female,Number,28841
2015,027,27 years,-,Both sexes,Number,60777
2015,027,27 years,1,Male,Number,28915
2015,027,27 years,2,Female,Number,31862
2015,028,28 years,-,Both sexes,Number,61167
2015,028,28 years,1,Male,Number,29217
2015,028,28 years,2,Female,Number,31950
2015,029,29 years,-,Both sexes,Number,64025
2015,029,29 years,1,Male,Number,30121
2015,029,29 years,2,Female,Number,33904
2015,030,30 years,-,Both sexes,Number,66969
2015,030,30 years,1,Male,Number,32339
2015,030,30 years,2,Female,Number,34630
2015,031,31 years,-,Both sexes,Number,69865
2015,031,31 years,1,Male,Number,32998
2015,031,31 years,2,Female,Number,36867
2015,032,32 years,-,Both sexes,Number,74611
2015,032,32 years,1,Male,Number,35346
2015,032,32 years,2,Female,Number,39265
2015,033,33 years,-,Both sexes,Number,77375
2015,033,33 years,1,Male,Number,37238
2015,033,33 years,2,Female,Number,40137
2015,034,34 years,-,Both sexes,Number,80331
2015,034,34 years,1,Male,Number,39048
2015,034,34 years,2,Female,Number,41283
2015,035,35 years,-,Both sexes,Number,80051
2015,035,35 years,1,Male,Number,39361
2015,035,35 years,2,Female,Number,40690
2015,036,36 years,-,Both sexes,Number,78790
2015,036,36 years,1,Male,Number,38339
2015,036,36 years,2,Female,Number,40451
2015,037,37 years,-,Both sexes,Number,74964
2015,037,37 years,1,Male,Number,36703
2015,037,37 years,2,Female,Number,38261
2015,038,38 years,-,Both sexes,Number,73619
2015,038,38 years,1,Male,Number,36648
2015,038,38 years,2,Female,Number,36971
2015,039,39 years,-,Both sexes,Number,72351
2015,039,39 years,1,Male,Number,35811
2015,039,39 years,2,Female,Number,36540
2015,040,40 years,-,Both sexes,Number,72847
2015,040,40 years,1,Male,Number,36077
2015,040,40 years,2,Female,Number,36770
2015,041,41 years,-,Both sexes,Number,71375
2015,041,41 years,1,Male,Number,35330
2015,041,41 years,2,Female,Number,36045
2015,042,42 years,-,Both sexes,Number,71067
2015,042,42 years,1,Male,Number,35236
2015,042,42 years,2,Female,Number,35831
2015,043,43 years,-,Both sexes,Number,69213
2015,043,43 years,1,Male,Number,34368
2015,043,43 years,2,Female,Number,34845
2015,044,44 years,-,Both sexes,Number,68495
2015,044,44 years,1,Male,Number,34006
2015,044,44 years,2,Female,Number,34489
2015,045,45 years,-,Both sexes,Number,67392
2015,045,45 years,1,Male,Number,33595
2015,045,45 years,2,Female,Number,33797
2015,046,46 years,-,Both sexes,Number,63241
2015,046,46 years,1,Male,Number,31890
2015,046,46 years,2,Female,Number,31351
2015,047,47 years,-,Both sexes,Number,62619
2015,047,47 years,1,Male,Number,31305
2015,047,47 years,2,Female,Number,31314
2015,048,48 years,-,Both sexes,Number,62041
2015,048,48 years,1,Male,Number,30972
2015,048,48 years,2,Female,Number,31069
2015,049,49 years,-,Both sexes,Number,61715
2015,049,49 years,1,Male,Number,30607
2015,049,49 years,2,Female,Number,31108
2015,050,50 years,-,Both sexes,Number,62131
2015,050,50 years,1,Male,Number,30663
2015,050,50 years,2,Female,Number,31468
2015,051,51 years,-,Both sexes,Number,60282
2015,051,51 years,1,Male,Number,29791
2015,051,51 years,2,Female,Number,30491
2015,052,52 years,-,Both sexes,Number,58629
2015,052,52 years,1,Male,Number,29018
2015,052,52 years,2,Female,Number,29611
2015,053,53 years,-,Both sexes,Number,56930
2015,053,53 years,1,Male,Number,28172
2015,053,53 years,2,Female,Number,28758
2015,054,54 years,-,Both sexes,Number,57216
2015,054,54 years,1,Male,Number,28448
2015,054,54 years,2,Female,Number,28768
2015,055,55 years,-,Both sexes,Number,54951
2015,055,55 years,1,Male,Number,27136
2015,055,55 years,2,Female,Number,27815
2015,056,56 years,-,Both sexes,Number,52198
2015,056,56 years,1,Male,Number,25977
2015,056,56 years,2,Female,Number,26221
2015,057,57 years,-,Both sexes,Number,53046
2015,057,57 years,1,Male,Number,26256
2015,057,57 years,2,Female,Number,26790
2015,058,58 years,-,Both sexes,Number,50979
2015,058,58 years,1,Male,Number,25421
2015,058,58 years,2,Female,Number,25558
2015,059,59 years,-,Both sexes,Number,49380
2015,059,59 years,1,Male,Number,24466
2015,059,59 years,2,Female,Number,24914
2015,060,60 years,-,Both sexes,Number,49098
2015,060,60 years,1,Male,Number,24367
2015,060,60 years,2,Female,Number,24731
2015,061,61 years,-,Both sexes,Number,46801
2015,061,61 years,1,Male,Number,23268
2015,061,61 years,2,Female,Number,23533
2015,062,62 years,-,Both sexes,Number,47040
2015,062,62 years,1,Male,Number,23385
2015,062,62 years,2,Female,Number,23655
2015,063,63 years,-,Both sexes,Number,44385
2015,063,63 years,1,Male,Number,22173
2015,063,63 years,2,Female,Number,22212
2015,064,64 years,-,Both sexes,Number,43517
2015,064,64 years,1,Male,Number,21788
2015,064,64 years,2,Female,Number,21729
2015,065,65 years,-,Both sexes,Number,42829
2015,065,65 years,1,Male,Number,21106
2015,065,65 years,2,Female,Number,21723
2015,066,66 years,-,Both sexes,Number,42050
2015,066,66 years,1,Male,Number,20916
2015,066,66 years,2,Female,Number,21134
2015,067,67 years,-,Both sexes,Number,41280
2015,067,67 years,1,Male,Number,20568
2015,067,67 years,2,Female,Number,20712
2015,068,68 years,-,Both sexes,Number,39499
2015,068,68 years,1,Male,Number,19802
2015,068,68 years,2,Female,Number,19697
2015,069,69 years,-,Both sexes,Number,37908
2015,069,69 years,1,Male,Number,18852
2015,069,69 years,2,Female,Number,19056
2015,070,70 years,-,Both sexes,Number,34593
2015,070,70 years,1,Male,Number,17061
2015,070,70 years,2,Female,Number,17532
2015,071,71 years,-,Both sexes,Number,32493
2015,071,71 years,1,Male,Number,15993
2015,071,71 years,2,Female,Number,16500
2015,072,72 years,-,Both sexes,Number,30477
2015,072,72 years,1,Male,Number,14794
2015,072,72 years,2,Female,Number,15683
2015,073,73 years,-,Both sexes,Number,27367
2015,073,73 years,1,Male,Number,13329
2015,073,73 years,2,Female,Number,14038
2015,074,74 years,-,Both sexes,Number,25914
2015,074,74 years,1,Male,Number,12441
2015,074,74 years,2,Female,Number,13473
2015,075,75 years,-,Both sexes,Number,25329
2015,075,75 years,1,Male,Number,12124
2015,075,75 years,2,Female,Number,13205
2015,076,76 years,-,Both sexes,Number,23865
2015,076,76 years,1,Male,Number,11302
2015,076,76 years,2,Female,Number,12563
2015,077,77 years,-,Both sexes,Number,21878
2015,077,77 years,1,Male,Number,10193
2015,077,77 years,2,Female,Number,11685
2015,078,78 years,-,Both sexes,Number,21075
2015,078,78 years,1,Male,Number,9760
2015,078,78 years,2,Female,Number,11315
2015,079,79 years,-,Both sexes,Number,20023
2015,079,79 years,1,Male,Number,9062
2015,079,79 years,2,Female,Number,10961
2015,080,80 years,-,Both sexes,Number,18643
2015,080,80 years,1,Male,Number,8308
2015,080,80 years,2,Female,Number,10335
2015,081,81 years,-,Both sexes,Number,17278
2015,081,81 years,1,Male,Number,7653
2015,081,81 years,2,Female,Number,9625
2015,082,82 years,-,Both sexes,Number,15322
2015,082,82 years,1,Male,Number,6651
2015,082,82 years,2,Female,Number,8671
2015,083,83 years,-,Both sexes,Number,14202
2015,083,83 years,1,Male,Number,6001
2015,083,83 years,2,Female,Number,8201
2015,084,84 years,-,Both sexes,Number,13334
2015,084,84 years,1,Male,Number,5500
2015,084,84 years,2,Female,Number,7834
2015,085,85 years,-,Both sexes,Number,11584
2015,085,85 years,1,Male,Number,4521
2015,085,85 years,2,Female,Number,7063
2015,086,86 years,-,Both sexes,Number,9918
2015,086,86 years,1,Male,Number,3640
2015,086,86 years,2,Female,Number,6278
2015,087,87 years,-,Both sexes,Number,8406
2015,087,87 years,1,Male,Number,2928
2015,087,87 years,2,Female,Number,5478
2015,088,88 years,-,Both sexes,Number,7393
2015,088,88 years,1,Male,Number,2513
2015,088,88 years,2,Female,Number,4880
